id, Label , Coord 0, Coord 1, Coord 2, Coord 3, "TimeStamp",  "X",  "Y",  "Z"
36651, 36651, 19684, 6, 4, 5, 1968.450000, 0.621875, 0.464061, 0.503906
36652, 36652, 19684, 5, 4, 6, 1968.450000, 0.590625, 0.414060, 0.609375
36653, 36653, 19684, 5, 3, 6, 1968.450000, 0.585940, 0.393750, 0.606250
36654, 36654, 19684, 6, 7, 5, 1968.450000, 0.651565, 0.709375, 0.531250
36655, 36655, 19684, 5, 7, 4, 1968.450000, 0.537500, 0.700000, 0.446875
36656, 36656, 19684, 4, 4, 4, 1968.450000, 0.490625, 0.485938, 0.496875
36657, 36657, 19684, 5, 9, 5, 1968.450000, 0.554690, 0.995315, 0.568750
36658, 36658, 19684, 5, 3, 4, 1968.450000, 0.523438, 0.379685, 0.468750
36659, 36659, 19684, 5, 3, 5, 1968.450000, 0.544531, 0.379685, 0.532031
36660, 36660, 19685, 5, 5, 4, 35.164103, 0.010321, 0.009614, 0.008901
36661, 36661, 19685, 5, 4, 4, 29.833473, 0.007813, 0.006773, 0.007220
36662, 36662, 19685, 5, 6, 4, 820.225000, 0.217253, 0.256837, 0.201367
36663, 36663, 19685, 5, 4, 5, 61.579398, 0.017396, 0.015107, 0.016458
36664, 36664, 19685, 4, 4, 4, 1312.333333, 0.326302, 0.314062, 0.315104
36665, 36665, 19685, 4, 4, 5, 1968.500000, 0.496875, 0.450000, 0.503125
36666, 36666, 19685, 6, 4, 4, 557.751667, 0.171811, 0.134792, 0.129974
36667, 36667, 19685, 6, 6, 4, 1968.500000, 0.676565, 0.657815, 0.470313
36668, 36668, 19685, 6, 6, 5, 1968.525000, 0.654690, 0.632032, 0.570315
36669, 36669, 19685, 6, 7, 5, 1968.500000, 0.642190, 0.721875, 0.517188
36670, 36670, 19685, 4, 5, 4, 1312.358333, 0.327604, 0.354688, 0.321615
36671, 36671, 19685, 5, 5, 5, 109.725159, 0.029494, 0.028061, 0.028633
36672, 36672, 19685, 5, 6, 5, 1312.358333, 0.378907, 0.433595, 0.335417
36673, 36673, 19685, 6, 5, 5, 1968.550000, 0.640625, 0.593750, 0.556250
36674, 36674, 19686, 5, 5, 5, 65.697368, 0.018347, 0.017051, 0.016749
36675, 36675, 19686, 5, 5, 4, 38.616136, 0.011036, 0.009936, 0.009648
36676, 36676, 19686, 5, 4, 4, 33.952518, 0.009263, 0.008355, 0.008461
36677, 36677, 19686, 5, 4, 5, 51.843508, 0.013675, 0.012853, 0.013388
36678, 36678, 19686, 6, 4, 4, 557.783333, 0.171393, 0.137031, 0.135234
36679, 36679, 19686, 5, 6, 4, 557.782500, 0.154141, 0.175222, 0.134792
36680, 36680, 19686, 6, 5, 4, 1968.650000, 0.616407, 0.520312, 0.454686
36681, 36681, 19686, 4, 4, 4, 1968.650000, 0.496875, 0.468750, 0.454688
36682, 36682, 19686, 5, 5, 3, 1968.650000, 0.573440, 0.521875, 0.398435
36683, 36683, 19686, 6, 5, 5, 1968.650000, 0.620315, 0.551565, 0.514062
36684, 36684, 19686, 6, 6, 5, 1968.650000, 0.621095, 0.660157, 0.571095
36685, 36685, 19686, 5, 6, 5, 1968.650000, 0.579690, 0.678125, 0.510938
36686, 36686, 19686, 6, 4, 5, 1968.650000, 0.607815, 0.496875, 0.504687
36687, 36687, 19687, 5, 5, 4, 26.974312, 0.007344, 0.006979, 0.006614
36688, 36688, 19687, 5, 5, 5, 123.566760, 0.036741, 0.034545, 0.034965
36689, 36689, 19687, 5, 6, 4, 421.093472, 0.115011, 0.131901, 0.095883
36690, 36690, 19687, 6, 5, 4, 1312.483333, 0.429689, 0.352344, 0.289583
36691, 36691, 19687, 6, 4, 4, 820.304167, 0.257487, 0.204427, 0.184310
36692, 36692, 19687, 5, 4, 4, 48.047628, 0.012934, 0.011940, 0.012089
36693, 36693, 19687, 5, 4, 5, 51.846141, 0.015383, 0.013017, 0.014336
36694, 36694, 19687, 4, 4, 4, 820.291667, 0.203516, 0.198568, 0.194401
36695, 36695, 19687, 6, 5, 5, 1968.700000, 0.617190, 0.509375, 0.534375
36696, 36696, 19687, 6, 6, 6, 1968.700000, 0.675000, 0.601565, 0.620315
36697, 36697, 19687, 6, 7, 4, 1968.700000, 0.673440, 0.784375, 0.465625
36698, 36698, 19687, 6, 8, 3, 1968.700000, 0.601565, 0.807815, 0.392185
36699, 36699, 19687, 4, 5, 4, 1968.700000, 0.471875, 0.531250, 0.446875
36700, 36700, 19687, 4, 6, 4, 1968.700000, 0.487500, 0.668750, 0.485938
36701, 36701, 19687, 6, 4, 5, 1968.750000, 0.645315, 0.464062, 0.537500
36702, 36702, 19687, 5, 4, 3, 1968.750000, 0.520312, 0.471875, 0.395310
36703, 36703, 19687, 5, 5, 3, 1968.750000, 0.537500, 0.518750, 0.392185
36704, 36704, 19687, 6, 6, 5, 1968.750000, 0.616407, 0.632032, 0.582812
36705, 36705, 19688, 5, 5, 4, 40.197718, 0.011580, 0.010592, 0.010079
36706, 36706, 19688, 5, 5, 5, 50.517469, 0.013441, 0.013144, 0.012833
36707, 36707, 19688, 5, 6, 4, 820.345833, 0.215169, 0.253516, 0.198763
36708, 36708, 19688, 4, 6, 4, 1968.825000, 0.488281, 0.624220, 0.463281
36709, 36709, 19688, 5, 4, 5, 57.959108, 0.015954, 0.013997, 0.014730
36710, 36710, 19688, 5, 4, 4, 35.169462, 0.009793, 0.008840, 0.008712
36711, 36711, 19688, 6, 5, 5, 1312.558333, 0.406511, 0.357292, 0.362240
36712, 36712, 19688, 6, 6, 6, 1968.800000, 0.656250, 0.681250, 0.625000
36713, 36713, 19688, 6, 7, 4, 1968.800000, 0.620315, 0.723440, 0.495312
36714, 36714, 19688, 5, 6, 3, 1968.800000, 0.553125, 0.681250, 0.393750
36715, 36715, 19688, 6, 4, 4, 1312.550000, 0.405209, 0.316667, 0.295052
36716, 36716, 19688, 5, 6, 5, 1968.800000, 0.551565, 0.629690, 0.514062
36717, 36717, 19688, 6, 5, 3, 1968.850000, 0.631250, 0.514062, 0.396875
36718, 36718, 19688, 6, 5, 4, 1968.850000, 0.612500, 0.593750, 0.407810
36719, 36719, 19689, 5, 5, 4, 46.907035, 0.013287, 0.012466, 0.011583
36720, 36720, 19689, 5, 5, 5, 50.520035, 0.014150, 0.012952, 0.013032
36721, 36721, 19689, 5, 6, 4, 288.798854, 0.078877, 0.092319, 0.069329
36722, 36722, 19689, 4, 6, 4, 1968.900000, 0.496875, 0.604690, 0.423435
36723, 36723, 19689, 5, 4, 4, 33.957692, 0.010022, 0.007972, 0.008537
36724, 36724, 19689, 6, 4, 5, 1312.625000, 0.427865, 0.296875, 0.341667
36725, 36725, 19689, 6, 4, 4, 1312.616667, 0.403387, 0.314062, 0.330990
36726, 36726, 19689, 5, 4, 5, 59.721821, 0.016681, 0.015117, 0.015742
36727, 36727, 19689, 6, 5, 4, 1968.900000, 0.620315, 0.581250, 0.496875
36728, 36728, 19689, 5, 6, 5, 557.868333, 0.153008, 0.173086, 0.144362
36729, 36729, 19689, 4, 5, 4, 1968.900000, 0.489063, 0.593750, 0.478125
36730, 36730, 19689, 6, 5, 5, 1968.950000, 0.608595, 0.567190, 0.524219
36731, 36731, 19690, 5, 5, 4, 38.623983, 0.010578, 0.009929, 0.009683
36732, 36732, 19690, 5, 4, 4, 33.959416, 0.008677, 0.008436, 0.008596
36733, 36733, 19690, 5, 6, 4, 288.813522, 0.082782, 0.089208, 0.070213
36734, 36734, 19690, 6, 4, 4, 1969.000000, 0.603128, 0.442187, 0.495312
36735, 36735, 19690, 5, 4, 5, 82.193246, 0.022882, 0.020800, 0.021838
36736, 36736, 19690, 5, 3, 5, 1969.000000, 0.570315, 0.394530, 0.534375
36737, 36737, 19690, 6, 6, 5, 820.433333, 0.252734, 0.256707, 0.224089
36738, 36738, 19690, 5, 6, 5, 1969.025000, 0.571095, 0.626565, 0.536719
36739, 36739, 19690, 5, 5, 5, 48.054949, 0.013424, 0.012429, 0.012204
36740, 36740, 19690, 6, 5, 5, 1312.700000, 0.410158, 0.364063, 0.354428
36741, 36741, 19690, 4, 5, 4, 1969.050000, 0.495312, 0.543750, 0.476562
36742, 36742, 19691, 5, 5, 4, 38.625944, 0.011717, 0.010345, 0.009654
36743, 36743, 19691, 5, 5, 5, 53.260319, 0.013693, 0.014616, 0.013796
36744, 36744, 19691, 5, 6, 4, 288.828189, 0.076005, 0.092666, 0.067722
36745, 36745, 19691, 5, 4, 5, 89.701915, 0.023901, 0.022139, 0.024315
36746, 36746, 19691, 6, 4, 5, 820.470833, 0.252344, 0.194596, 0.220117
36747, 36747, 19691, 6, 4, 6, 1969.100000, 0.615625, 0.442185, 0.646875
36748, 36748, 19691, 5, 4, 6, 1969.100000, 0.595315, 0.431250, 0.603125
36749, 36749, 19691, 5, 4, 4, 33.385186, 0.009560, 0.007123, 0.008291
36750, 36750, 19691, 6, 5, 6, 1969.100000, 0.607815, 0.596875, 0.620315
36751, 36751, 19691, 6, 6, 6, 1969.100000, 0.625000, 0.654690, 0.643750
36752, 36752, 19691, 6, 6, 5, 1969.125000, 0.639845, 0.678125, 0.538282
36753, 36753, 19691, 5, 3, 6, 1969.150000, 0.590625, 0.396875, 0.610940
36754, 36754, 19691, 6, 5, 5, 1969.150000, 0.625783, 0.550781, 0.520312
36755, 36755, 19691, 6, 7, 4, 1969.150000, 0.632815, 0.712500, 0.467187
36756, 36756, 19691, 4, 5, 4, 1312.766667, 0.328125, 0.359896, 0.316667
36757, 36757, 19691, 6, 4, 4, 1969.150000, 0.600000, 0.492188, 0.489063
36758, 36758, 19691, 5, 5, 6, 1969.150000, 0.559375, 0.518750, 0.626565
36759, 36759, 19692, 5, 5, 4, 37.884489, 0.011054, 0.011325, 0.009195
36760, 36760, 19692, 5, 5, 5, 63.592731, 0.017450, 0.016463, 0.016512
36761, 36761, 19692, 5, 4, 5, 78.901984, 0.020861, 0.018805, 0.020157
36762, 36762, 19692, 5, 4, 4, 26.261400, 0.007209, 0.005835, 0.006646
36763, 36763, 19692, 6, 4, 4, 1969.200000, 0.615625, 0.487500, 0.487500
36764, 36764, 19692, 6, 5, 5, 1969.225000, 0.611720, 0.533595, 0.515625
36765, 36765, 19692, 6, 4, 5, 1312.825000, 0.411719, 0.316667, 0.347656
36766, 36766, 19692, 5, 3, 5, 1969.250000, 0.570315, 0.392185, 0.515625
36767, 36767, 19692, 5, 6, 5, 1969.250000, 0.593750, 0.651565, 0.500000
36768, 36768, 19692, 5, 6, 4, 1312.833333, 0.371875, 0.433073, 0.325521
36769, 36769, 19692, 4, 5, 4, 1969.250000, 0.491406, 0.513281, 0.492188
36770, 36770, 19693, 5, 4, 5, 75.861333, 0.020895, 0.015583, 0.019483
36771, 36771, 19693, 5, 5, 5, 51.861942, 0.015487, 0.014547, 0.013773
36772, 36772, 19693, 6, 5, 4, 1312.866667, 0.405991, 0.353125, 0.316667
36773, 36773, 19693, 5, 5, 4, 33.964590, 0.008839, 0.009088, 0.008488
36774, 36774, 19693, 5, 4, 4, 35.178394, 0.009572, 0.008734, 0.008681
36775, 36775, 19693, 8, 10, 7, 1969.300000, 0.826565, 1.085950, 0.729690
36776, 36776, 19693, 6, 4, 4, 557.982083, 0.172917, 0.129922, 0.133867
36777, 36777, 19693, 5, 6, 4, 557.982500, 0.157292, 0.178932, 0.130208
36778, 36778, 19693, 5, 3, 5, 1969.350000, 0.568750, 0.395310, 0.532813
36779, 36779, 19693, 6, 5, 5, 1969.350000, 0.600000, 0.570315, 0.503125
36780, 36780, 19693, 6, 6, 5, 1969.350000, 0.621095, 0.651563, 0.528126
36781, 36781, 19694, 5, 5, 4, 35.180180, 0.009709, 0.009433, 0.008484
36782, 36782, 19694, 5, 5, 5, 50.532864, 0.014236, 0.014104, 0.012989
36783, 36783, 19694, 6, 5, 5, 1312.933333, 0.419793, 0.365625, 0.363022
36784, 36784, 19694, 5, 4, 4, 38.631829, 0.010595, 0.009200, 0.009270
36785, 36785, 19694, 5, 4, 5, 75.865185, 0.022479, 0.018511, 0.019795
36786, 36786, 19694, 5, 4, 6, 1969.400000, 0.564065, 0.420310, 0.634375
36787, 36787, 19694, 6, 6, 5, 1969.425000, 0.644532, 0.614845, 0.539062
36788, 36788, 19694, 6, 6, 4, 1969.425000, 0.619533, 0.650003, 0.475000
36789, 36789, 19694, 5, 6, 4, 341.527599, 0.092290, 0.113147, 0.075539
36790, 36790, 19694, 6, 4, 4, 558.010833, 0.173008, 0.124505, 0.131640
36791, 36791, 19694, 6, 5, 4, 1969.450000, 0.625783, 0.539844, 0.481250
36792, 36792, 19694, 6, 5, 6, 1969.450000, 0.660940, 0.531250, 0.606250
36793, 36793, 19694, 5, 7, 3, 1969.450000, 0.590625, 0.748440, 0.392185
36794, 36794, 19695, 5, 5, 4, 53.271138, 0.014194, 0.013926, 0.012043
36795, 36795, 19695, 5, 5, 5, 37.890260, 0.011032, 0.010176, 0.009886
36796, 36796, 19695, 5, 4, 5, 57.979715, 0.016171, 0.014520, 0.014856
36797, 36797, 19695, 5, 4, 4, 35.181966, 0.009518, 0.008732, 0.008239
36798, 36798, 19695, 5, 6, 4, 421.262500, 0.119173, 0.129386, 0.101048
36799, 36799, 19695, 6, 4, 4, 820.637500, 0.254557, 0.194857, 0.195573
36800, 36800, 19695, 6, 5, 4, 1969.525000, 0.614065, 0.525781, 0.444530
36801, 36801, 19695, 5, 6, 5, 1969.500000, 0.562500, 0.603128, 0.517188
36802, 36802, 19695, 6, 5, 5, 1969.550000, 0.612500, 0.564065, 0.528125
36803, 36803, 19695, 6, 6, 5, 1969.550000, 0.634375, 0.621875, 0.542188
36804, 36804, 19695, 6, 7, 4, 1969.550000, 0.634375, 0.715625, 0.489063
36805, 36805, 19696, 5, 6, 4, 558.063333, 0.148151, 0.175469, 0.133125
36806, 36806, 19696, 5, 5, 4, 63.605648, 0.018056, 0.018949, 0.013554
36807, 36807, 19696, 5, 5, 5, 38.635752, 0.011248, 0.011497, 0.009817
36808, 36808, 19696, 6, 4, 4, 250.950166, 0.079412, 0.053684, 0.063309
36809, 36809, 19696, 5, 4, 4, 35.823889, 0.009466, 0.009029, 0.009032
36810, 36810, 19696, 5, 4, 5, 56.323129, 0.016191, 0.014078, 0.014394
36811, 36811, 19696, 4, 6, 4, 1969.600000, 0.498437, 0.626565, 0.482812
36812, 36812, 19696, 5, 3, 5, 1969.600000, 0.553907, 0.393748, 0.557815
36813, 36813, 19696, 6, 5, 4, 1969.650000, 0.605470, 0.513281, 0.478125
36814, 36814, 19696, 6, 2, 5, 1969.650000, 0.657815, 0.293750, 0.535937
36815, 36815, 19696, 5, 3, 4, 1969.650000, 0.541406, 0.364063, 0.442187
36816, 36816, 19696, 5, 6, 5, 1969.650000, 0.567187, 0.603125, 0.556250
36817, 36817, 19697, 5, 5, 4, 49.275380, 0.013060, 0.013311, 0.010989
36818, 36818, 19697, 5, 4, 4, 29.405907, 0.007745, 0.007137, 0.007369
36819, 36819, 19697, 5, 4, 5, 82.222465, 0.021580, 0.020240, 0.020888
36820, 36820, 19697, 5, 5, 5, 45.833548, 0.012945, 0.013121, 0.011782
36821, 36821, 19697, 5, 6, 4, 558.094167, 0.143984, 0.178867, 0.134544
36822, 36822, 19697, 4, 5, 4, 820.725000, 0.202930, 0.221680, 0.193229
36823, 36823, 19697, 6, 4, 4, 1969.725000, 0.630470, 0.457030, 0.480469
36824, 36824, 19697, 6, 4, 5, 1969.700000, 0.620315, 0.435935, 0.510938
36825, 36825, 19697, 5, 3, 6, 1969.725000, 0.565625, 0.342187, 0.644532
36826, 36826, 19697, 5, 3, 5, 1969.725000, 0.541406, 0.362500, 0.525781
36827, 36827, 19697, 4, 4, 4, 1969.700000, 0.498437, 0.463281, 0.482812
36828, 36828, 19697, 5, 8, 3, 1969.750000, 0.590625, 0.812500, 0.389060
36829, 36829, 19697, 5, 3, 4, 1969.750000, 0.509375, 0.389060, 0.459375
36830, 36830, 19697, 6, 5, 4, 1969.750000, 0.611720, 0.517969, 0.464062
36831, 36831, 19698, 5, 4, 4, 28.974745, 0.007996, 0.007281, 0.007103
36832, 36832, 19698, 5, 5, 4, 32.840116, 0.008411, 0.008998, 0.007847
36833, 36833, 19698, 5, 6, 5, 1969.825000, 0.543750, 0.648438, 0.514063
36834, 36834, 19698, 5, 5, 5, 61.620064, 0.018694, 0.017038, 0.017645
36835, 36835, 19698, 5, 4, 5, 103.982381, 0.028425, 0.021833, 0.027548
36836, 36836, 19698, 6, 5, 5, 1313.216667, 0.405991, 0.369271, 0.361459
36837, 36837, 19698, 5, 4, 1, 1969.800000, 0.557815, 0.487500, 0.101560
36838, 36838, 19698, 5, 6, 4, 1313.216667, 0.344010, 0.415106, 0.321875
36839, 36839, 19698, 6, 4, 4, 1969.800000, 0.616407, 0.448436, 0.476562
36840, 36840, 19698, 6, 5, 3, 1969.850000, 0.606250, 0.590625, 0.393750
36841, 36841, 19698, 6, 5, 4, 1969.850000, 0.634375, 0.543750, 0.428125
36842, 36842, 19698, 6, 6, 6, 1969.850000, 0.615625, 0.679690, 0.643750
36843, 36843, 19698, 5, 5, 8, 1969.850000, 0.548438, 0.500000, 0.898440
36844, 36844, 19698, 6, 6, 5, 1969.850000, 0.609375, 0.681250, 0.520312
36845, 36845, 19698, 6, 7, 4, 1969.850000, 0.601565, 0.715625, 0.462500
36846, 36846, 19699, 5, 5, 4, 26.270735, 0.007916, 0.007251, 0.006084
36847, 36847, 19699, 5, 4, 5, 123.642090, 0.032578, 0.028543, 0.031569
36848, 36848, 19699, 5, 4, 4, 28.556089, 0.007384, 0.006456, 0.007202
36849, 36849, 19699, 5, 5, 5, 75.884446, 0.021726, 0.021739, 0.019382
36850, 36850, 19699, 5, 6, 5, 1969.900000, 0.581252, 0.621095, 0.524219
36851, 36851, 19699, 5, 6, 4, 820.812500, 0.215430, 0.254623, 0.194661
36852, 36852, 19699, 6, 5, 4, 1969.950000, 0.600000, 0.500000, 0.485938
36853, 36853, 19699, 5, 3, 5, 1969.950000, 0.585940, 0.395310, 0.592190
36854, 36854, 19699, 5, 4, 6, 1969.950000, 0.590628, 0.410938, 0.653127
36855, 36855, 19700, 5, 4, 4, 31.278647, 0.008211, 0.007517, 0.007369
36856, 36856, 19700, 5, 4, 5, 116.316576, 0.031308, 0.025921, 0.030007
36857, 36857, 19700, 6, 5, 5, 1970.000000, 0.610940, 0.537500, 0.562500
36858, 36858, 19700, 6, 6, 5, 1970.000000, 0.635940, 0.609375, 0.537500
36859, 36859, 19700, 6, 6, 4, 1970.000000, 0.645315, 0.675782, 0.478906
36860, 36860, 19700, 5, 6, 4, 558.179167, 0.152813, 0.173490, 0.132682
36861, 36861, 19700, 5, 5, 5, 46.933241, 0.013442, 0.013907, 0.012204
36862, 36862, 19700, 4, 5, 4, 1970.000000, 0.486719, 0.552345, 0.472656
36863, 36863, 19700, 5, 5, 4, 36.495168, 0.009924, 0.009768, 0.008451
36864, 36864, 19700, 6, 5, 4, 1970.000000, 0.606250, 0.506250, 0.467187
36865, 36865, 19700, 6, 4, 4, 558.179167, 0.171980, 0.129688, 0.133203
36866, 36866, 19700, 6, 3, 4, 1970.000000, 0.653125, 0.381250, 0.490625
36867, 36867, 19700, 5, 6, 5, 1970.050000, 0.592190, 0.615625, 0.582815
36868, 36868, 19700, 5, 5, 3, 1970.050000, 0.576565, 0.565625, 0.398435
36869, 36869, 19701, 5, 4, 4, 28.558988, 0.008557, 0.007178, 0.006480
36870, 36870, 19701, 5, 4, 5, 116.322480, 0.033823, 0.025382, 0.029599
36871, 36871, 19701, 5, 5, 5, 44.799841, 0.012682, 0.012714, 0.011371
36872, 36872, 19701, 6, 5, 5, 1313.425000, 0.407814, 0.357812, 0.348177
36873, 36873, 19701, 6, 5, 4, 1970.125000, 0.617970, 0.551564, 0.470313
36874, 36874, 19701, 6, 6, 4, 1970.125000, 0.609378, 0.681253, 0.450781
36875, 36875, 19701, 5, 6, 4, 558.207500, 0.151901, 0.172904, 0.136159
36876, 36876, 19701, 5, 6, 5, 1970.125000, 0.543751, 0.603125, 0.521875
36877, 36877, 19701, 5, 5, 4, 46.935623, 0.013208, 0.012150, 0.011054
36878, 36878, 19701, 4, 5, 4, 820.891667, 0.206185, 0.231836, 0.205013
36879, 36879, 19701, 6, 4, 4, 1313.416667, 0.408074, 0.324740, 0.324740
36880, 36880, 19701, 5, 3, 5, 1970.150000, 0.550000, 0.389060, 0.543750
36881, 36881, 19701, 6, 6, 5, 1970.150000, 0.639065, 0.645315, 0.512500
36882, 36882, 19701, 4, 5, 5, 1970.150000, 0.498437, 0.520312, 0.501563
36883, 36883, 19702, 5, 5, 4, 61.632576, 0.017883, 0.015790, 0.015393
36884, 36884, 19702, 5, 4, 4, 21.653743, 0.006045, 0.005460, 0.005323
36885, 36885, 19702, 5, 4, 5, 75.896002, 0.020878, 0.018491, 0.019383
36886, 36886, 19702, 5, 4, 6, 1970.200000, 0.548438, 0.410935, 0.609375
36887, 36887, 19702, 4, 4, 4, 1970.200000, 0.496875, 0.436717, 0.475781
36888, 36888, 19702, 5, 5, 5, 58.000321, 0.016743, 0.015679, 0.014765
36889, 36889, 19702, 6, 7, 6, 1970.200000, 0.695315, 0.789065, 0.625000
36890, 36890, 19702, 6, 8, 6, 1970.200000, 0.679690, 0.884375, 0.695315
36891, 36891, 19702, 7, 3, 4, 1970.200000, 0.704690, 0.370310, 0.498437
36892, 36892, 19702, 4, 5, 4, 1970.200000, 0.496875, 0.526563, 0.461719
36893, 36893, 19702, 6, 5, 5, 1970.250000, 0.601565, 0.532813, 0.515625
36894, 36894, 19702, 5, 6, 4, 1313.500000, 0.367448, 0.403127, 0.303646
36895, 36895, 19702, 6, 5, 4, 1970.250000, 0.610940, 0.515625, 0.453125
36896, 36896, 19703, 5, 5, 5, 53.292776, 0.014920, 0.013524, 0.013565
36897, 36897, 19703, 5, 5, 4, 40.228344, 0.011198, 0.010240, 0.010177
36898, 36898, 19703, 5, 4, 4, 25.930209, 0.007177, 0.006559, 0.006539
36899, 36899, 19703, 5, 4, 5, 94.051318, 0.026356, 0.023362, 0.025124
36900, 36900, 19703, 6, 5, 5, 1970.300000, 0.620315, 0.554690, 0.535937
36901, 36901, 19703, 6, 6, 5, 1970.325000, 0.613282, 0.608595, 0.512500
36902, 36902, 19703, 5, 6, 4, 820.975000, 0.229623, 0.262826, 0.193945
36903, 36903, 19703, 6, 5, 4, 1313.550000, 0.401563, 0.335677, 0.321615
36904, 36904, 19703, 6, 4, 4, 1970.325000, 0.607812, 0.496875, 0.478906
36905, 36905, 19703, 6, 6, 4, 1970.350000, 0.617190, 0.670315, 0.495312
36906, 36906, 19704, 5, 4, 4, 31.284998, 0.008456, 0.007173, 0.007863
36907, 36907, 19704, 5, 5, 4, 33.983562, 0.009541, 0.008811, 0.008461
36908, 36908, 19704, 5, 5, 5, 73.084061, 0.019404, 0.019898, 0.019348
36909, 36909, 19704, 5, 4, 5, 54.778270, 0.015775, 0.013675, 0.014256
36910, 36910, 19704, 5, 6, 5, 1970.400000, 0.579687, 0.619533, 0.557033
36911, 36911, 19704, 5, 6, 4, 821.016667, 0.222982, 0.253842, 0.183918
36912, 36912, 19704, 6, 4, 4, 1313.600000, 0.418490, 0.314323, 0.319271
36913, 36913, 19704, 6, 3, 4, 1970.400000, 0.670315, 0.393750, 0.481250
36914, 36914, 19704, 6, 4, 5, 1970.450000, 0.603908, 0.457813, 0.513281
36915, 36915, 19705, 5, 5, 4, 56.348865, 0.015095, 0.014350, 0.014157
36916, 36916, 19705, 5, 5, 5, 42.858769, 0.011906, 0.011020, 0.010946
36917, 36917, 19705, 5, 4, 5, 180.823951, 0.049203, 0.038813, 0.049557
36918, 36918, 19705, 5, 4, 4, 21.657041, 0.005701, 0.005324, 0.005307
36919, 36919, 19705, 5, 6, 4, 821.041667, 0.234115, 0.274545, 0.194271
36920, 36920, 19705, 6, 6, 5, 1970.500000, 0.604690, 0.682815, 0.510938
36921, 36921, 19705, 5, 7, 5, 1970.500000, 0.562500, 0.704690, 0.546875
36922, 36922, 19705, 5, 6, 5, 1970.500000, 0.528125, 0.642190, 0.528125
36923, 36923, 19705, 6, 4, 4, 421.478611, 0.129467, 0.098461, 0.102763
36924, 36924, 19706, 5, 4, 4, 24.637025, 0.006879, 0.006190, 0.006210
36925, 36925, 19706, 5, 4, 5, 123.686024, 0.033239, 0.028239, 0.031974
36926, 36926, 19706, 5, 5, 4, 36.506283, 0.009842, 0.009562, 0.008889
36927, 36927, 19706, 5, 5, 5, 73.091479, 0.020052, 0.019118, 0.018545
36928, 36928, 19706, 5, 6, 4, 558.350000, 0.151862, 0.189389, 0.136393
36929, 36929, 19706, 5, 5, 3, 1970.600000, 0.503125, 0.509375, 0.357810
36930, 36930, 19706, 5, 6, 5, 558.350000, 0.166354, 0.185209, 0.144648
36931, 36931, 19706, 4, 5, 3, 1970.650000, 0.493750, 0.579690, 0.335935
36932, 36932, 19706, 4, 4, 4, 1970.650000, 0.498437, 0.440625, 0.478125
36933, 36933, 19706, 6, 5, 5, 1970.650000, 0.600000, 0.581250, 0.512500
36934, 36934, 19706, 6, 6, 5, 1970.650000, 0.616407, 0.663282, 0.514844
36935, 36935, 19706, 6, 4, 4, 1970.650000, 0.617970, 0.469531, 0.485938
36936, 36936, 19706, 6, 5, 4, 1970.650000, 0.604690, 0.514062, 0.478125
36937, 36937, 19707, 5, 4, 4, 21.899957, 0.006475, 0.004967, 0.005451
36938, 36938, 19707, 5, 5, 4, 33.412312, 0.009434, 0.008479, 0.008372
36939, 36939, 19707, 5, 5, 5, 78.962085, 0.022139, 0.021126, 0.020409
36940, 36940, 19707, 4, 5, 3, 1970.700000, 0.492188, 0.559375, 0.390625
36941, 36941, 19707, 5, 4, 5, 109.847785, 0.032055, 0.026589, 0.028389
36942, 36942, 19707, 5, 6, 4, 1970.750000, 0.540626, 0.602345, 0.468750
36943, 36943, 19707, 5, 6, 5, 1970.750000, 0.565625, 0.606250, 0.506250
36944, 36944, 19708, 5, 4, 5, 94.075184, 0.026178, 0.023269, 0.023870
36945, 36945, 19708, 5, 5, 5, 68.044367, 0.018020, 0.018242, 0.017441
36946, 36946, 19708, 5, 5, 4, 34.587158, 0.009154, 0.009303, 0.008720
36947, 36947, 19708, 5, 4, 4, 28.160833, 0.007768, 0.006964, 0.006699
36948, 36948, 19708, 5, 6, 4, 1313.891667, 0.359375, 0.410157, 0.325781
36949, 36949, 19708, 6, 6, 4, 1970.800000, 0.601565, 0.650000, 0.493750
36950, 36950, 19708, 5, 6, 5, 558.406667, 0.161863, 0.183125, 0.148047
36951, 36951, 19708, 4, 5, 4, 1970.800000, 0.496875, 0.529687, 0.493750
36952, 36952, 19708, 6, 5, 4, 1970.800000, 0.606250, 0.534375, 0.460938
36953, 36953, 19708, 6, 4, 4, 421.542778, 0.129638, 0.101345, 0.105343
36954, 36954, 19708, 6, 5, 5, 1970.850000, 0.604690, 0.518750, 0.503125
36955, 36955, 19708, 6, 4, 5, 1970.850000, 0.604690, 0.471875, 0.517188
36956, 36956, 19709, 5, 5, 4, 27.004455, 0.007579, 0.006915, 0.006828
36957, 36957, 19709, 6, 4, 4, 1313.933333, 0.419272, 0.313542, 0.309896
36958, 36958, 19709, 6, 5, 4, 1970.900000, 0.604688, 0.534375, 0.481250
36959, 36959, 19709, 5, 4, 4, 38.661252, 0.010880, 0.009774, 0.009745
36960, 36960, 19709, 5, 4, 5, 68.047819, 0.019151, 0.017154, 0.017263
36961, 36961, 19709, 5, 5, 5, 53.309004, 0.014532, 0.013823, 0.014364
36962, 36962, 19709, 5, 6, 5, 1970.950000, 0.579690, 0.623440, 0.501563
36963, 36963, 19710, 5, 5, 4, 23.751081, 0.006534, 0.006063, 0.005968
