cell-id,cell-label,number-points,CM-0,CM-1,qty-cells-cluster-greater-equal-3,gCluster-label, _#NO_CLASS#_
3826,3826,2,0.524292,0.1699,1,-1,-1
3827,3827,1,0.527403,0.387706,1,-1,-1
3828,3828,1,0.770495,0.245845,2,-1,-1
3829,3829,1,0.560933,0.108427,1,-1,-1
3830,3830,1,0.687037,0.2767,1,-1,-1
3831,3831,1,0.417545,0.161489,1,-1,-1
3832,3832,2,0.323857,0.284421,2,-1,-1
3833,3833,1,0.49655,0.156685,1,-1,-1
3834,3834,1,0.320835,0.406621,1,-1,-1
3835,3835,1,0.078826,0.187581,1,-1,-1
3836,3836,1,0.293583,0.234125,1,-1,-1
3837,3837,2,0.691224,0.423957,1,-1,-1
3838,3838,1,0.428093,0.079543,3,-1,-1
3839,3839,1,0.795907,0.248438,1,-1,-1
3840,3840,1,0.309406,0.30828,1,-1,-1
3841,3841,1,0.062701,0.4548,1,-1,-1
3842,3842,2,0.229935,0.15449,1,-1,-1
3843,3843,1,0.219294,0.185903,1,-1,-1
3844,3844,2,0.872561,0.212284,1,-1,-1
3845,3845,1,0.61503,0.211613,1,-1,-1
3846,3846,1,0.227754,0.331064,1,-1,-1
3847,3847,1,0.368144,0.361984,1,-1,-1
3848,3848,1,0.163847,0.125631,1,-1,-1
3849,3849,1,0.067673,0.292442,1,-1,-1
3850,3850,1,0.046358,0.157605,1,-1,-1
3851,3851,1,0.285396,0.236859,1,-1,-1
3852,3852,1,0.434808,0.275054,1,-1,-1
3853,3853,1,0.206278,0.277022,1,-1,-1
3854,3854,1,0.177575,0.267754,1,-1,-1
3855,3855,1,0.078585,0.19803,1,-1,-1
3856,3856,2,0.365093,0.39352,1,-1,-1
3857,3857,1,0.434538,0.396827,1,-1,-1
3858,3858,1,0.276016,0.384468,1,-1,-1
3859,3859,1,0.835917,0.347982,1,-1,-1
3860,3860,1,0.176123,0.113487,1,-1,-1
3861,3861,1,0.724764,0.085105,1,-1,-1
3862,3862,1,0.208024,0.227575,1,-1,-1
3863,3863,1,0.117224,0.219751,1,-1,-1
3864,3864,1,0.652479,0.382465,1,-1,-1
3865,3865,1,0.250248,0.22534,1,-1,-1
3866,3866,1,0.482867,0.095054,1,-1,-1
3867,3867,1,0.413543,0.350762,1,-1,-1
3868,3868,1,0.341209,0.303299,1,-1,-1
3869,3869,1,0.801963,0.326489,1,-1,-1
3870,3870,1,0.325374,0.319936,1,-1,-1
3871,3871,2,0.230301,0.344911,1,-1,-1
3872,3872,1,0.872064,0.064583,1,-1,-1
3873,3873,1,0.962548,0.363788,1,-1,-1
3874,3874,1,0.729503,0.093101,1,-1,-1
3875,3875,1,0.194634,0.233954,1,-1,-1
3876,3876,2,0.533656,0.407946,1,-1,-1
3877,3877,2,0.160867,0.412583,2,-1,-1
3878,3878,1,0.080708,0.120665,1,-1,-1
3879,3879,1,0.572514,0.308874,1,-1,-1
3880,3880,1,0.800476,0.058974,1,-1,-1
3881,3881,1,0.336126,0.153254,1,-1,-1
3882,3882,1,0.711259,0.383046,2,-1,-1
3883,3883,1,0.716877,0.371676,1,-1,-1
3884,3884,1,0.569125,0.060268,2,-1,-1
3885,3885,1,0.40511,0.078621,1,-1,-1
3886,3886,1,0.646577,0.326201,2,-1,-1
3887,3887,1,0.504805,0.088465,1,-1,-1
3888,3888,1,0.093716,0.242589,1,-1,-1
3889,3889,2,0.883668,0.339793,1,-1,-1
3890,3890,2,0.532954,0.37324,1,-1,-1
3891,3891,2,0.755709,0.223145,1,-1,-1
3892,3892,1,0.468069,0.093811,4,-1,-1
3893,3893,1,0.798473,0.303423,1,-1,-1
3894,3894,1,0.30684,0.142521,1,-1,-1
3895,3895,1,0.639022,0.271105,1,-1,-1
3896,3896,1,0.621903,0.143955,1,-1,-1
3897,3897,1,0.324439,0.074422,1,-1,-1
3898,3898,1,0.24445,0.376489,1,-1,-1
3899,3899,1,0.107776,0.269029,1,-1,-1
3900,3900,1,0.073526,0.059542,1,-1,-1
3901,3901,1,0.269711,0.073195,1,-1,-1
3902,3902,1,0.851446,0.091428,1,-1,-1
3903,3903,1,0.862356,0.056498,1,-1,-1
3904,3904,2,0.106985,0.227018,1,-1,-1
3905,3905,1,0.813014,0.211331,1,-1,-1
3906,3906,1,0.802088,0.287593,1,-1,-1
3907,3907,1,0.198011,0.396032,1,-1,-1
3908,3908,1,0.189816,0.283663,1,-1,-1
3909,3909,2,0.149618,0.104347,2,-1,-1
3910,3910,1,0.614433,0.116062,1,-1,-1
3911,3911,1,0.902412,0.482152,1,-1,-1
3912,3912,1,0.224265,0.099816,2,-1,-1
3913,3913,1,0.862358,0.081637,3,-1,-1
3914,3914,1,0.613433,0.377596,1,-1,-1
3915,3915,1,0.12324,0.088034,1,-1,-1
3916,3916,2,0.52038,0.144109,2,-1,-1
3917,3917,1,0.227824,0.289034,1,-1,-1
3918,3918,1,0.316133,0.185564,3,-1,-1
3919,3919,1,0.761188,0.087613,1,-1,-1
3920,3920,1,0.647831,0.400254,1,-1,-1
3921,3921,2,0.607156,0.245367,1,-1,-1
3922,3922,1,0.17689,0.073596,1,-1,-1
3923,3923,1,0.453818,0.088428,1,-1,-1
3924,3924,1,0.125064,0.077361,1,-1,-1
3925,3925,1,0.044243,0.124053,1,-1,-1
3926,3926,1,0.635561,0.270026,1,-1,-1
3927,3927,1,0.83289,0.299877,1,-1,-1
3928,3928,1,0.856893,0.101382,2,-1,-1
3929,3929,2,0.84405,0.296538,1,-1,-1
3930,3930,1,0.270781,0.051819,2,-1,-1
3931,3931,1,0.846115,0.197003,1,-1,-1
3932,3932,1,0.334957,0.254714,1,-1,-1
3933,3933,2,0.573216,0.081096,1,-1,-1
3934,3934,1,0.40842,0.335754,1,-1,-1
3935,3935,3,0.790113,0.293268,4,-1,-1
3936,3936,1,0.402633,0.371128,2,-1,-1
3937,3937,1,0.871652,0.261591,1,-1,-1
3938,3938,1,0.499752,0.2007,1,-1,-1
3939,3939,1,0.984545,0.418479,1,-1,-1
3940,3940,1,0.063165,0.275032,1,-1,-1
3941,3941,2,0.576978,0.269893,1,-1,-1
3942,3942,1,0.216594,0.28295,1,-1,-1
3943,3943,1,0.180658,0.356639,1,-1,-1
3944,3944,1,0.082602,0.280363,1,-1,-1
3945,3945,1,0.622856,0.278051,2,-1,-1
3946,3946,1,0.621144,0.20826,1,-1,-1
3947,3947,1,0.8087,0.108987,1,-1,-1
3948,3948,2,0.121781,0.149421,1,-1,-1
3949,3949,1,0.311276,0.267519,1,-1,-1
3950,3950,1,0.207586,0.101513,1,-1,-1
3951,3951,1,0.129,0.183502,1,-1,-1
3952,3952,1,0.214411,0.380371,2,-1,-1
3953,3953,1,0.093254,0.224002,1,-1,-1
3954,3954,1,0.332476,0.23084,1,-1,-1
3955,3955,1,0.689687,0.372637,1,-1,-1
3956,3956,1,0.111933,0.119864,1,-1,-1
3957,3957,1,0.301174,0.127478,1,-1,-1
3958,3958,1,0.191241,0.395153,1,-1,-1
3959,3959,1,0.567434,0.267032,1,-1,-1
3960,3960,1,0.800019,0.245294,2,-1,-1
3961,3961,1,0.339486,0.058645,1,-1,-1
3962,3962,1,0.556056,0.068748,1,-1,-1
3963,3963,1,0.513407,0.470446,1,-1,-1
3964,3964,1,0.759689,0.394867,1,-1,-1
3965,3965,1,0.791974,0.286395,1,-1,-1
3966,3966,1,0.177562,0.054974,1,-1,-1
3967,3967,2,0.676066,0.079025,3,-1,-1
3968,3968,1,0.079339,0.063286,1,-1,-1
3969,3969,1,0.797254,0.3908,1,-1,-1
3970,3970,1,0.593703,0.180296,1,-1,-1
3971,3971,2,0.285257,0.376156,2,-1,-1
3972,3972,1,0.757827,0.095925,1,-1,-1
3973,3973,1,0.301102,0.139542,2,-1,-1
3974,3974,1,0.535888,0.297123,1,-1,-1
3975,3975,1,0.895206,0.091318,1,-1,-1
3976,3976,1,0.413134,0.075851,1,-1,-1
3977,3977,1,0.195796,0.097204,1,-1,-1
3978,3978,1,0.736377,0.070011,1,-1,-1
3979,3979,1,0.446048,0.270695,1,-1,-1
3980,3980,1,0.204417,0.333647,1,-1,-1
3981,3981,1,0.503958,0.183465,1,-1,-1
3982,3982,2,0.305494,0.124253,2,-1,-1
3983,3983,1,0.84281,0.109433,1,-1,-1
3984,3984,1,0.341583,0.299244,1,-1,-1
3985,3985,1,0.283422,0.148192,1,-1,-1
3986,3986,1,0.200476,0.085706,1,-1,-1
3987,3987,1,0.840257,0.348818,2,-1,-1
3988,3988,1,0.622591,0.231912,1,-1,-1
3989,3989,1,0.139455,0.096072,1,-1,-1
3990,3990,1,0.083847,0.393709,1,-1,-1
3991,3991,1,0.572399,0.107097,1,-1,-1
3992,3992,1,0.265818,0.186102,1,-1,-1
3993,3993,1,0.211698,0.311217,1,-1,-1
3994,3994,1,0.758481,0.073588,2,-1,-1
3995,3995,1,0.952104,0.13704,1,-1,-1
3996,3996,1,0.336278,0.4132,1,-1,-1
3997,3997,2,0.41363,0.23722,1,-1,-1
3998,3998,1,0.082895,0.208954,1,-1,-1
3999,3999,3,0.468094,0.096089,4,-1,-1
4000,4000,1,0.100957,0.185133,1,-1,-1
4001,4001,1,0.07988,0.095982,1,-1,-1
4002,4002,1,0.282693,0.216311,1,-1,-1
4003,4003,1,0.273684,0.109313,1,-1,-1
4004,4004,1,0.847046,0.064363,1,-1,-1
4005,4005,1,0.638545,0.244925,1,-1,-1
4006,4006,1,0.726658,0.079927,2,-1,-1
4007,4007,1,0.626419,0.362685,1,-1,-1
4008,4008,1,0.535109,0.063436,1,-1,-1
4009,4009,1,0.222542,0.397927,1,-1,-1
4010,4010,1,0.511636,0.374117,1,-1,-1
4011,4011,1,0.180326,0.29639,1,-1,-1
4012,4012,1,0.939907,0.162281,1,-1,-1
4013,4013,1,0.879471,0.073401,1,-1,-1
4014,4014,1,0.399217,0.370498,1,-1,-1
4015,4015,1,0.877845,0.350267,1,-1,-1
4016,4016,1,0.094596,0.23504,1,-1,-1
4017,4017,1,0.526724,0.107391,1,-1,-1
4018,4018,1,0.741184,0.099412,1,-1,-1
4019,4019,1,0.177035,0.201502,1,-1,-1
4020,4020,1,0.360998,0.402752,1,-1,-1
4021,4021,1,0.626947,0.228449,2,-1,-1
4022,4022,2,0.336008,0.318288,1,-1,-1
4023,4023,1,0.498093,0.064334,1,-1,-1
4024,4024,1,0.551312,0.267371,1,-1,-1
4025,4025,1,0.162922,0.343283,1,-1,-1
4026,4026,1,0.566768,0.063379,1,-1,-1
4027,4027,1,0.304719,0.387321,1,-1,-1
4028,4028,1,0.798161,0.215329,1,-1,-1
4029,4029,1,0.437291,0.405962,1,-1,-1
4030,4030,1,0.769105,0.081657,1,-1,-1
4031,4031,1,0.586411,0.075065,1,-1,-1
4032,4032,1,0.772053,0.21201,1,-1,-1
4033,4033,1,0.641038,0.068815,1,-1,-1
4034,4034,1,0.595342,0.25023,1,-1,-1
4035,4035,3,0.430013,0.261956,2,-1,-1
4036,4036,1,0.614425,0.442554,1,-1,-1
4037,4037,1,0.230812,0.088265,1,-1,-1
4038,4038,2,0.201803,0.188015,1,-1,-1
4039,4039,1,0.433013,0.174152,1,-1,-1
4040,4040,1,0.081807,0.14955,1,-1,-1
4041,4041,1,0.650473,0.155128,1,-1,-1
4042,4042,1,0.836267,0.062112,1,-1,-1
4043,4043,1,0.146594,0.109527,3,-1,-1
4044,4044,1,0.804094,0.170944,1,-1,-1
4045,4045,1,0.12907,0.317045,1,-1,-1
4046,4046,1,0.225022,0.288486,1,-1,-1
4047,4047,1,0.549326,0.396112,1,-1,-1
4048,4048,1,0.594067,0.229139,1,-1,-1
4049,4049,1,0.710217,0.262462,1,-1,-1
4050,4050,1,0.795705,0.303051,1,-1,-1
4051,4051,1,0.208751,0.108348,1,-1,-1
4052,4052,1,0.790457,0.231419,1,-1,-1
4053,4053,1,0.552152,0.11704,2,-1,-1
4054,4054,1,0.316486,0.287422,1,-1,-1
4055,4055,1,0.546334,0.068882,1,-1,-1
4056,4056,1,0.125315,0.056927,1,-1,-1
4057,4057,1,0.593791,0.265938,2,-1,-1
4058,4058,1,0.247382,0.373289,1,-1,-1
4059,4059,1,0.199085,0.09072,1,-1,-1
4060,4060,1,0.501915,0.14096,2,-1,-1
4061,4061,1,0.001522,0.021942,1,-1,-1
4062,4062,1,0.256399,0.416725,1,-1,-1
4063,4063,1,0.809374,0.195222,3,-1,-1
4064,4064,1,0.640982,0.326652,1,-1,-1
4065,4065,1,0.194262,0.343962,1,-1,-1
4066,4066,1,0.337658,0.234863,1,-1,-1
4067,4067,1,0.395973,0.207864,1,-1,-1
4068,4068,1,0.042565,0.144064,1,-1,-1
4069,4069,1,0.322808,0.086283,1,-1,-1
4070,4070,1,0.216855,0.108693,1,-1,-1
4071,4071,1,0.867149,0.133267,1,-1,-1
4072,4072,1,0.537126,0.057807,1,-1,-1
4073,4073,1,0.104505,0.178823,1,-1,-1
4074,4074,1,0.547981,0.079759,1,-1,-1
4075,4075,1,0.871605,0.158597,1,-1,-1
4076,4076,1,0.197626,0.361669,1,-1,-1
4077,4077,1,0.289433,0.357641,1,-1,-1
4078,4078,1,0.784115,0.178837,1,-1,-1
4079,4079,1,0.215335,0.094971,2,-1,-1
4080,4080,1,0.306093,0.362435,1,-1,-1
4081,4081,1,0.620883,0.218548,1,-1,-1
4082,4082,1,0.059792,0.251209,1,-1,-1
4083,4083,1,0.22457,0.066166,1,-1,-1
4084,4084,1,0.800272,0.132051,1,-1,-1
4085,4085,1,0.712447,0.396882,1,-1,-1
4086,4086,1,0.187442,0.35153,1,-1,-1
4087,4087,1,0.61528,0.367903,1,-1,-1
4088,4088,1,0.788315,0.260665,1,-1,-1
4089,4089,1,0.643371,0.25615,1,-1,-1
4090,4090,1,0.632042,0.209717,1,-1,-1
4091,4091,1,0.107219,0.172963,1,-1,-1
4092,4092,1,0.082101,0.245204,1,-1,-1
4093,4093,1,0.805431,0.249658,1,-1,-1
4094,4094,1,0.842797,0.173976,1,-1,-1
4095,4095,1,0.080911,0.168617,2,-1,-1
4096,4096,1,0.873267,0.09823,1,-1,-1
4097,4097,1,0.374375,0.147944,1,-1,-1
4098,4098,1,0.099529,0.153447,2,-1,-1
4099,4099,1,0.874452,0.239177,1,-1,-1
4100,4100,1,0.101508,0.134615,1,-1,-1
4101,4101,1,0.837668,0.065364,1,-1,-1
4102,4102,1,0.741954,0.08651,1,-1,-1
4103,4103,1,0.205035,0.164382,1,-1,-1
4104,4104,1,0.099591,0.433184,1,-1,-1
4105,4105,1,0.062238,0.28443,1,-1,-1
4106,4106,1,0.18931,0.081762,1,-1,-1
4107,4107,1,0.83811,0.105343,1,-1,-1
4108,4108,1,0.135458,0.07427,2,-1,-1
4109,4109,1,0.60007,0.197954,1,-1,-1
4110,4110,1,0.814613,0.189743,1,-1,-1
4111,4111,1,0.948289,0.461808,1,-1,-1
4112,4112,1,0.402629,0.104553,1,-1,-1
4113,4113,1,0.849002,0.055912,1,-1,-1
4114,4114,1,0.322565,0.14611,1,-1,-1
4115,4115,1,0.083324,0.077824,1,-1,-1
4116,4116,1,0.175246,0.254797,1,-1,-1
4117,4117,1,0.503037,0.075005,1,-1,-1
4118,4118,1,0.285855,0.280065,1,-1,-1
4119,4119,1,0.432861,0.296837,1,-1,-1
4120,4120,1,0.221558,0.374334,1,-1,-1
4121,4121,1,0.801661,0.235791,1,-1,-1
4122,4122,1,0.758433,0.117083,1,-1,-1
4123,4123,1,0.135441,0.108396,1,-1,-1
4124,4124,1,0.434688,0.294182,1,-1,-1
4125,4125,3,0.834773,0.215804,2,-1,-1
4126,4126,2,0.236204,0.058538,1,-1,-1
4127,4127,1,0.373222,0.410652,1,-1,-1
4128,4128,1,0.881906,0.146291,1,-1,-1
4129,4129,2,0.841036,0.126417,1,-1,-1
4130,4130,1,0.651938,0.08907,1,-1,-1
4131,4131,1,0.625792,0.293946,2,-1,-1
4132,4132,1,0.610559,0.276613,1,-1,-1
4133,4133,2,0.313583,0.286672,1,-1,-1
4134,4134,1,0.772919,0.429939,1,-1,-1
4135,4135,1,0.525006,0.417209,2,-1,-1
4136,4136,1,0.92453,0.201733,1,-1,-1
4137,4137,1,0.451585,0.0755,1,-1,-1
4138,4138,1,0.283941,0.151776,1,-1,-1
4139,4139,1,0.285601,0.148808,1,-1,-1
4140,4140,1,0.833848,0.11096,1,-1,-1
4141,4141,2,0.62457,0.412706,3,-1,-1
4142,4142,1,0.305339,0.248979,1,-1,-1
4143,4143,1,0.189296,0.065732,1,-1,-1
4144,4144,1,0.046869,0.144343,1,-1,-1
4145,4145,1,0.726618,0.087591,1,-1,-1
4146,4146,2,0.073139,0.119685,1,-1,-1
4147,4147,1,0.611963,0.207534,2,-1,-1
4148,4148,1,0.199506,0.311639,2,-1,-1
4149,4149,2,0.086212,0.112962,1,-1,-1
4150,4150,1,0.396002,0.377449,1,-1,-1
4151,4151,1,0.190107,0.149288,1,-1,-1
4152,4152,1,0.861131,0.241254,1,-1,-1
4153,4153,3,0.737819,0.06431,1,-1,-1
4154,4154,1,0.350313,0.361406,1,-1,-1
4155,4155,1,0.536155,0.411053,1,-1,-1
4156,4156,2,0.525211,0.163399,2,-1,-1
4157,4157,1,0.581668,0.287053,2,-1,-1
4158,4158,1,0.127196,0.097749,2,-1,-1
4159,4159,1,0.762342,0.247909,1,-1,-1
4160,4160,1,0.303604,0.237556,1,-1,-1
4161,4161,1,0.441168,0.265094,1,-1,-1
4162,4162,1,0.104906,0.253527,3,-1,-1
4163,4163,1,0.203543,0.297249,1,-1,-1
4164,4164,1,0.855508,0.084414,1,-1,-1
4165,4165,1,0.324257,0.227371,1,-1,-1
4166,4166,1,0.579823,0.285647,1,-1,-1
4167,4167,3,0.507159,0.044841,2,-1,-1
4168,4168,1,0.61112,0.07297,1,-1,-1
4169,4169,1,0.392457,0.363746,1,-1,-1
4170,4170,1,0.192637,0.307834,1,-1,-1
4171,4171,1,0.368682,0.270978,1,-1,-1
4172,4172,1,0.634556,0.233206,1,-1,-1
4173,4173,1,0.281128,0.181149,1,-1,-1
4174,4174,1,0.720689,0.243233,1,-1,-1
4175,4175,1,0.370249,0.397751,1,-1,-1
4176,4176,1,0.332121,0.379486,1,-1,-1
4177,4177,1,0.829973,0.190447,1,-1,-1
4178,4178,1,0.429526,0.347289,1,-1,-1
4179,4179,1,0.690674,0.420933,1,-1,-1
4180,4180,1,0.497438,0.413056,3,-1,-1
4181,4181,2,0.36151,0.110447,2,-1,-1
4182,4182,2,0.286869,0.306338,1,-1,-1
4183,4183,1,0.177013,0.148174,1,-1,-1
4184,4184,1,0.2143,0.077556,1,-1,-1
4185,4185,1,0.377121,0.151006,1,-1,-1
